time	W	temp4	temp5	temp6	temp7
1618452377.7398307	9.286	78.0	83.0	84.0	74.0	
1618452377.802727	9.286	77.0	83.0	84.0	74.0	
1618452377.866605	9.286	77.0	82.0	83.0	73.0	
1618452377.9258144	9.286	78.0	82.0	83.0	73.0	
1618452377.9858592	9.286	78.0	82.0	83.0	73.0	
1618452378.046728	8.993	79.0	83.0	84.0	74.0	
1618452378.106317	8.993	79.0	83.0	84.0	74.0	
1618452378.1650267	8.993	79.0	83.0	85.0	74.0	
1618452378.2236094	8.993	79.0	84.0	85.0	74.0	
1618452378.283663	8.993	78.0	83.0	84.0	74.0	
1618452378.346498	8.993	78.0	83.0	84.0	74.0	
1618452378.4071288	8.993	78.0	83.0	84.0	73.0	
1618452378.4678926	8.993	77.0	82.0	83.0	73.0	
1618452378.5277154	8.993	78.0	83.0	83.0	74.0	
1618452378.5929518	8.993	78.0	83.0	84.0	74.0	
1618452378.651089	8.993	79.0	83.0	85.0	74.0	
1618452378.7096765	8.993	79.0	84.0	85.0	74.0	
1618452378.770672	8.993	78.0	83.0	84.0	74.0	
1618452378.834493	8.993	78.0	83.0	84.0	73.0	
1618452378.896993	8.993	78.0	82.0	83.0	73.0	
1618452378.9626603	8.993	77.0	82.0	83.0	73.0	
1618452379.022387	8.993	78.0	82.0	83.0	73.0	
1618452379.0829659	9.42	78.0	83.0	84.0	74.0	
1618452379.141654	9.42	78.0	83.0	84.0	74.0	
1618452379.203076	9.42	79.0	83.0	84.0	74.0	
1618452379.2668438	9.42	78.0	83.0	85.0	74.0	
1618452379.3285885	9.42	79.0	83.0	85.0	74.0	
1618452379.3877726	9.42	79.0	84.0	85.0	74.0	
1618452379.4462788	9.42	79.0	84.0	85.0	74.0	
1618452379.505107	9.42	79.0	84.0	86.0	75.0	
1618452379.5717008	9.42	77.0	83.0	84.0	73.0	
1618452379.6317809	9.42	78.0	83.0	84.0	74.0	
1618452379.695516	9.42	78.0	83.0	84.0	74.0	
1618452379.757541	9.42	78.0	82.0	83.0	73.0	
1618452379.8179622	9.42	79.0	83.0	84.0	74.0	
1618452379.8741267	9.42	79.0	84.0	85.0	74.0	
1618452379.9329238	9.42	79.0	84.0	85.0	74.0	
1618452379.9909496	9.42	80.0	84.0	85.0	74.0	
1618452380.054301	9.42	79.0	83.0	84.0	74.0	
1618452380.1165502	9.416	78.0	83.0	84.0	73.0	
1618452380.1787505	9.416	78.0	83.0	84.0	73.0	
1618452380.2426882	9.416	78.0	82.0	84.0	73.0	
1618452380.3065038	9.416	78.0	83.0	84.0	73.0	
1618452380.3699875	9.416	78.0	83.0	84.0	74.0	
1618452380.429523	9.416	79.0	84.0	85.0	74.0	
1618452380.4879062	9.416	79.0	84.0	85.0	75.0	
